source,target,source_idx,target_idx,edge_type,edge_type_idx,evidence,in_project_016
book_chapter:p015:s04_idiopathic_condylar_resorption,entity:p015:cruciate_ligament,3553,2537,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,entity:p015:tectorial_membrane,3553,3561,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,entity:p015:styloid_process,3553,3562,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,entity:p015:stylohyoid_ligament,3553,3563,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,entity:p015:eagle_syndrome,3553,3564,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,entity:p015:stylocarotid_artery_syndrome,3553,3565,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,imaging_knowledge:p015:craniocervical_junction_normal_anatomyatlantooccipital_and_atlantoax,3553,3566,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,imaging_knowledge:p015:craniocervical_junction_normal_anatomyon_t1_and_t2_sagittal_views_t,3553,3567,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,imaging_knowledge:p015:styloid_process_and_stylohyoid_ligament_normal_anatomythin_elongated_pointed_pro,3553,3568,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,diagnostic:p015:eagle_syndrome_stylocarotid_artery_syndromeclinical,3553,3569,related_to,482,,False
book_chapter:p015:s04_idiopathic_condylar_resorption,diagnostic:p015:styloid_process_elongationct,3553,3570,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,concept:p015:dose_optimization,3571,3572,studies_concept,541,Chapter MDCT Image Acquisition and Processing for TMJ and Airway Analysis,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,concept:p015:auto_ma,3571,3573,studies_concept,541,Chapter MDCT Image Acquisition and Processing for TMJ and Airway Analysis,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,concept:p015:pitch,3571,3574,studies_concept,541,Chapter MDCT Image Acquisition and Processing for TMJ and Airway Analysis,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,concept:p015:windowing_wl_and_ww_,3571,3575,studies_concept,541,Chapter MDCT Image Acquisition and Processing for TMJ and Airway Analysis,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,concept:p015:multiplanar_reformatting_mpr_,3571,3576,studies_concept,541,Chapter MDCT Image Acquisition and Processing for TMJ and Airway Analysis,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:mdct,3571,3577,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:pharyngeal_airway,3571,3578,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:nasal_airway,3571,3579,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:fbp,3571,3580,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:irt,3571,3581,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:safire_3,3571,3582,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:pns,3571,3583,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:mandibular_condyle,3571,2484,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:virtual_reality_vr_images,3571,3584,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,entity:p015:sinusitis,3571,3585,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,diagnostic:p015:diagnostic_image_quality_for_pns_low_dose_adult_ct,3571,3586,related_to,482,,False
book_chapter:p015:s04_juvenile_idiopathic_arthritis_tmj,diagnostic:p015:diagnostic_image_quality_for_pns_ultralow_dose_pediatric_ct,3571,3587,related_to,482,,False
book_chapter:p015:s04_lyme_disease,concept:p015:ginglymoarthrodial_hinge_gliding_joint,3588,3589,studies_concept,541,Chapter TMJ Diagnoses: MR Analysis of Normal TMJ Disc,False
book_chapter:p015:s04_lyme_disease,concept:p015:biconcave_configuration,3588,3590,studies_concept,541,Chapter TMJ Diagnoses: MR Analysis of Normal TMJ Disc,False
book_chapter:p015:s04_lyme_disease,concept:p015:retrodiscal_tissue_bilaminar_zone_,3588,3591,studies_concept,541,Chapter TMJ Diagnoses: MR Analysis of Normal TMJ Disc,False
book_chapter:p015:s04_lyme_disease,concept:p015:research_diagnostic_criteria_for_temporomandibular_disorders_rdc_tmd_,3588,3592,studies_concept,541,Chapter TMJ Diagnoses: MR Analysis of Normal TMJ Disc,False
book_chapter:p015:s04_lyme_disease,entity:p015:temporomandibular_joint_tmj_,3588,2413,related_to,482,,False
book_chapter:p015:s04_lyme_disease,entity:p015:mandibular_condyle,3588,2484,related_to,482,,False
book_chapter:p015:s04_lyme_disease,entity:p015:articular_disc,3588,2599,related_to,482,,False
book_chapter:p015:s04_lyme_disease,entity:p015:lateral_pterygoid_muscle,3588,2357,related_to,482,,False
book_chapter:p015:s04_lyme_disease,entity:p015:retrodiscal_tissue,3588,2807,related_to,482,,False
book_chapter:p015:s04_lyme_disease,imaging_knowledge:p015:normal_articular_disclow_signal_intensity_biconcave,3588,3593,related_to,482,,False
book_chapter:p015:s04_lyme_disease,imaging_knowledge:p015:normal_mandibular_condyledemonstrates_an_absence_of_sig,3588,3594,related_to,482,,False
book_chapter:p015:s04_lyme_disease,imaging_knowledge:p015:normal_tmj_synovial_fluidminimal_amount_of_bright_synov,3588,3595,related_to,482,,False
book_chapter:p015:s04_lyme_disease,imaging_knowledge:p015:posterior_disc_perforationlarger_than_normal_amounts_of,3588,3596,related_to,482,,False
book_chapter:p015:s04_lyme_disease,diagnostic:p015:normal_disc_positionmri,3588,3071,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,concept:p015:hemimandibular_elongation_hme_,3597,3598,studies_concept,541,Chapter Hemimandibular Elongation,False
book_chapter:p015:s04_mandibular_angle_fracture,concept:p015:condylar_hyperplasia_ch_,3597,3599,studies_concept,541,Chapter Hemimandibular Elongation,False
book_chapter:p015:s04_mandibular_angle_fracture,concept:p015:osteochondroma,3597,3600,studies_concept,541,Chapter Hemimandibular Elongation,False
book_chapter:p015:s04_mandibular_angle_fracture,concept:p015:condylar_hypoplasia,3597,3601,studies_concept,541,Chapter Hemimandibular Elongation,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:hemimandibular_elongation,3597,3602,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:condylar_process,3597,3096,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:mandibular_dental_midline_shift,3597,3603,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:condylar_hyperplasia,3597,2764,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:osteochondroma,3597,3165,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:condylar_hypoplasia,3597,2763,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:cbct,3597,3048,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:orthognathic_surgery,3597,3604,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:class_iii_cuspid_occlusion,3597,3605,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,entity:p015:negative_overjet,3597,3606,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,imaging_knowledge:p015:hemimandibular_elongationvertically_elongated_ipsilater,3597,3607,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,imaging_knowledge:p015:condylar_hyperplasiavertical_and_circumferential_e,3597,3608,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,imaging_knowledge:p015:osteochondromalocalized_enlargement_at_the_t,3597,3609,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,imaging_knowledge:p015:condylar_hypoplasiaan_abnormally_small_condyle_th,3597,3610,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,diagnostic:p015:hemimandibular_elongationcbct,3597,3611,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,diagnostic:p015:condylar_hyperplasiacbct,3597,3612,related_to,482,,False
book_chapter:p015:s04_mandibular_angle_fracture,diagnostic:p015:condylar_hypoplasiaclinical,3597,3613,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,concept:p015:condylar_hyperplasia_ch_,3614,3599,studies_concept,541,Chapter Condylar Hyperplasia,False
book_chapter:p015:s04_mandibular_body_fracture,concept:p015:bone_scintigraphy_spect_,3614,3615,studies_concept,541,Chapter Condylar Hyperplasia,False
book_chapter:p015:s04_mandibular_body_fracture,concept:p015:high_condylectomy,3614,3616,studies_concept,541,Chapter Condylar Hyperplasia,False
book_chapter:p015:s04_mandibular_body_fracture,entity:p015:condylar_hyperplasia,3614,2764,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,entity:p015:mandibular_condyle,3614,2484,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,entity:p015:facial_asymmetry,3614,3617,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,entity:p015:cbct,3614,3048,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,entity:p015:spect_bone_scan,3614,3618,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,entity:p015:osteochondroma,3614,3165,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,entity:p015:condylar_hypoplasia,3614,2763,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,imaging_knowledge:p015:condylar_hyperplasiaunilateral_enlargement_of_the,3614,3619,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,imaging_knowledge:p015:condylar_hyperplasiaproportionally_large_right_lef,3614,3620,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,imaging_knowledge:p015:condylar_hyperplasiaincreased_unilateral_uptake_at,3614,3621,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,diagnostic:p015:condylar_hyperplasiaspect,3614,3622,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,diagnostic:p015:condylar_hyperplasiacbct,3614,3612,related_to,482,,False
book_chapter:p015:s04_mandibular_body_fracture,diagnostic:p015:condylar_hyperplasiamri,3614,3623,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,concept:p015:subcondylar_fracture,3624,3625,studies_concept,541,"Chapter TMJ Fracture, Adult and Neonatal",False
book_chapter:p015:s04_mandibular_ramus_fracture,concept:p015:empty_fossa_sign,3624,3626,studies_concept,541,"Chapter TMJ Fracture, Adult and Neonatal",False
book_chapter:p015:s04_mandibular_ramus_fracture,concept:p015:eminence_development,3624,3627,studies_concept,541,"Chapter TMJ Fracture, Adult and Neonatal",False
book_chapter:p015:s04_mandibular_ramus_fracture,concept:p015:step_deformity,3624,3628,studies_concept,541,"Chapter TMJ Fracture, Adult and Neonatal",False
book_chapter:p015:s04_mandibular_ramus_fracture,concept:p015:lateral_pterygoid_pull_vector,3624,3629,studies_concept,541,"Chapter TMJ Fracture, Adult and Neonatal",False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:mandibular_condyle,3624,2484,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:articular_eminence,3624,2422,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:subcondylar_fracture,3624,3630,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:lateral_pterygoid_muscle,3624,2357,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:proximal_segment,3624,3631,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:degenerative_joint_disease,3624,3525,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:empty_fossa_sign,3624,3632,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:step_deformity,3624,3633,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:mandibular_ramus_fracture,3624,3634,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,entity:p015:coronoid_fracture,3624,3635,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,imaging_knowledge:p015:subcondylar_fractureon_sagittal_oblique_the_condy,3624,3636,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,imaging_knowledge:p015:complex_mandibular_fracturevolume_rendered_panoramic_refo,3624,3637,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,imaging_knowledge:p015:neonatal_tmj_injurysagittal_oblique_view_demonstr,3624,3638,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,diagnostic:p015:subcondylar_fracturecbct,3624,3639,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,diagnostic:p015:neonatal_early_tmj_injurycbct,3624,3640,related_to,482,,False
book_chapter:p015:s04_mandibular_ramus_fracture,diagnostic:p015:preexisting_degenerative_joint_diseasecbct,3624,3641,related_to,482,,False
book_chapter:p015:s04_metastasis,concept:p015:metastasis_to_tmj,3642,3643,studies_concept,541,Chapter Metastasis to TMJ,False
book_chapter:p015:s04_metastasis,concept:p015:secondary_malignancy,3642,3644,studies_concept,541,Chapter Metastasis to TMJ,False
book_chapter:p015:s04_metastasis,entity:p015:mandibular_condyle,3642,2484,related_to,482,,False
book_chapter:p015:s04_metastasis,entity:p015:metastasis,3642,3645,related_to,482,,False
book_chapter:p015:s04_metastasis,entity:p015:osteosarcoma,3642,3229,related_to,482,,False
book_chapter:p015:s04_metastasis,entity:p015:chondrosarcoma,3642,3180,related_to,482,,False
book_chapter:p015:s04_metastasis,entity:p015:multiple_myeloma,3642,3646,related_to,482,,False
book_chapter:p015:s04_metastasis,entity:p015:osteomyelitis,3642,3647,related_to,482,,False
book_chapter:p015:s04_metastasis,entity:p015:computed_tomography_ct_,3642,3648,related_to,482,,False
book_chapter:p015:s04_metastasis,entity:p015:magnetic_resonance_imaging_mri_,3642,3649,related_to,482,,False
book_chapter:p015:s04_metastasis,entity:p015:panoramic_radiography,3642,3650,related_to,482,,False
book_chapter:p015:s04_metastasis,imaging_knowledge:p015:metastasis_to_tmjradiolucent_destruction_of_the,3642,3651,related_to,482,,False
book_chapter:p015:s04_metastasis,imaging_knowledge:p015:metastasis_to_tmjpathologically_increased_signa,3642,3652,related_to,482,,False
book_chapter:p015:s04_metastasis,imaging_knowledge:p015:metastasis_to_tmjmay_show_sclerotic_upper_ramus,3642,3653,related_to,482,,False
book_chapter:p015:s04_metastasis,diagnostic:p015:metastasis_to_tmjct,3642,3654,related_to,482,,False
book_chapter:p015:s04_metastasis,diagnostic:p015:metastasis_to_tmjmri,3642,3655,related_to,482,,False
book_chapter:p015:s04_metastasis,diagnostic:p015:metastasis_to_tmjpanoramic,3642,3656,related_to,482,,False
book_chapter:p015:s04_metastasis,diagnostic:p015:metastasis_to_tmjclinical,3642,3657,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,concept:p015:ultrasonic_waves,3658,3659,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging: Introduction to US Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,concept:p015:acoustic_impedance,3658,3660,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging: Introduction to US Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,concept:p015:attenuation,3658,3661,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging: Introduction to US Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,concept:p015:piezoelectric_effect,3658,3662,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging: Introduction to US Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,concept:p015:longitudinal_and_transversal_waves,3658,3663,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging: Introduction to US Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:acoustic_wave,3658,3664,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:compression_zone,3658,3665,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:rarefaction_zone,3658,3666,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:attenuation,3658,3667,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:reflection,3658,3668,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:refraction,3658,3669,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:scattering,3658,3670,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:absorption,3658,3671,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:acoustic_impedance,3658,3672,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_primary,entity:p015:piezoelectric_effect,3658,3673,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,concept:p015:temporomandibular_joint_tmj_arthroscopy,3674,3675,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,concept:p015:disc_displacement,3674,3676,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,concept:p015:wilkes_staging,3674,3677,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,concept:p015:synovial_chondromatosis,3674,3678,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,concept:p015:stomatognathic_system_equilibrium,3674,3679,studies_concept,541,Chapter Modalities Used for TMJ and Upper Respiratory Tract Imaging,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:articular_disc,3674,2599,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:retrodiscal_tissue,3674,2807,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:mandibular_condyle,3674,2484,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:articular_eminence,3674,2422,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:superior_joint_space,3674,3680,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:disc_displacement_with_reduction,3674,3681,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:disc_displacement_without_reduction,3674,3108,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:joint_effusion,3674,3199,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:synovitis,3674,3682,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:degenerative_chondromalacia,3674,3683,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:retrodiscitis,3674,3684,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:perforation_of_posterior_attachment,3674,3685,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:fibrous_band,3674,3686,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:synovial_chondromatosis,3674,3181,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:magnetic_resonance_imaging,3674,3687,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,entity:p015:arthroscopy,3674,3336,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,imaging_knowledge:p015:normal_tmj_discthe_posterior_band_sits_at_the,3674,3688,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,imaging_knowledge:p015:disc_displacementthe_disc_is_positioned_anterio,3674,3689,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,imaging_knowledge:p015:joint_effusionhigh_signal_fluid_accumulation,3674,3690,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,imaging_knowledge:p015:tmj_arthritisatrophic_anteriorly_displaced,3674,3691,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,imaging_knowledge:p015:synovial_chondromatosisan_encapsulated_mass_containin,3674,3692,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,imaging_knowledge:p015:synovitisinflamed_hyperemic_synovial_l,3674,3693,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,imaging_knowledge:p015:disc_perforationa_visible_hole_or_defect_in_th,3674,3694,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,imaging_knowledge:p015:fibrous_adhesionslong_fibrous_bands_attaching,3674,3695,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,imaging_knowledge:p015:synovial_chondromatosisloose_cartilaginous_nodules_fl,3674,3696,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,diagnostic:p015:normal_disc_positionmri,3674,3071,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,diagnostic:p015:disc_displacement_without_reductionmri,3674,3073,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,diagnostic:p015:synovitismri,3674,3210,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,diagnostic:p015:tmj_arthritis_djdmri,3674,3697,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,diagnostic:p015:synovial_chondromatosismri,3674,3698,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,diagnostic:p015:synovitisarthroscopy,3674,3699,related_to,482,,False
book_chapter:p015:s04_osteoarthritisdegenerative_joint_disease_secondary,diagnostic:p015:perforation_of_posterior_attachmentarthroscopy,3674,3700,related_to,482,,False
book_chapter:p015:s04_osteochondritis_dissecans,concept:p015:rheumatoid_arthritis_ra_,3701,3702,studies_concept,541,Chapter Rheumatoid Arthritis - TMJ Diagnoses,False
book_chapter:p015:s04_osteochondritis_dissecans,concept:p015:pannus,3701,3703,studies_concept,541,Chapter Rheumatoid Arthritis - TMJ Diagnoses,False
book_chapter:p015:s04_osteochondritis_dissecans,concept:p015:basilar_impression,3701,3704,studies_concept,541,Chapter Rheumatoid Arthritis - TMJ Diagnoses,False
book_chapter:p015:s04_osteochondritis_dissecans,entity:p015:rheumatoid_arthritis,3701,3424,related_to,482,,False
book_chapter:p015:s04_osteochondritis_dissecans,entity:p015:temporomandibular_joint,3701,2436,related_to,482,,False
book_chapter:p015:s04_osteochondritis_dissecans,entity:p015:pannus,3701,3705,related_to,482,,False
book_chapter:p015:s04_osteochondritis_dissecans,entity:p015:methotrexate,3701,3706,related_to,482,,False
book_chapter:p015:s04_osteochondritis_dissecans,entity:p015:american_college_of_rheumatology_classification,3701,3707,related_to,482,,False
book_chapter:p015:s04_osteochondritis_dissecans,entity:p015:bony_ankylosis,3701,3162,related_to,482,,False
book_chapter:p015:s04_osteochondritis_dissecans,imaging_knowledge:p015:rheumatoid_arthritisshort_condylar_process_with_po,3701,3708,related_to,482,,False
book_chapter:p015:s04_osteochondritis_dissecans,diagnostic:p015:rheumatoid_arthritisclinical,3701,3709,related_to,482,,False
book_chapter:p015:s04_osteochondroma,concept:p015:osteochondroma,3710,3600,studies_concept,541,Chapter Osteochondroma,False
book_chapter:p015:s04_osteochondroma,concept:p015:osteocartilaginous_exostosis,3710,3711,studies_concept,541,Chapter Osteochondroma,False
book_chapter:p015:s04_osteochondroma,concept:p015:condylar_hyperplasia,3710,3712,studies_concept,541,Chapter Osteochondroma,False
book_chapter:p015:s04_osteochondroma,entity:p015:osteochondroma,3710,3165,related_to,482,,False
book_chapter:p015:s04_osteochondroma,entity:p015:mandibular_condyle,3710,2484,related_to,482,,False
book_chapter:p015:s04_osteochondroma,entity:p015:coronoid_process,3710,3163,related_to,482,,False
book_chapter:p015:s04_osteochondroma,entity:p015:lateral_pterygoid_muscle,3710,2357,related_to,482,,False
book_chapter:p015:s04_osteochondroma,entity:p015:condylar_hyperplasia,3710,2764,related_to,482,,False
book_chapter:p015:s04_osteochondroma,entity:p015:degenerative_joint_disease,3710,3525,related_to,482,,False
book_chapter:p015:s04_osteochondroma,entity:p015:coronoid_hyperplasia,3710,2766,related_to,482,,False
book_chapter:p015:s04_osteochondroma,entity:p015:tmj_osteoma,3710,3713,related_to,482,,False
book_chapter:p015:s04_osteochondroma,entity:p015:tmj_chondrosarcoma,3710,3714,related_to,482,,False
book_chapter:p015:s04_osteochondroma,entity:p015:osteophyte,3710,3248,related_to,482,,False
book_chapter:p015:s04_osteochondroma,imaging_knowledge:p015:osteochondromapedunculated_mass_of_mixed_den,3710,3715,related_to,482,,False
book_chapter:p015:s04_osteochondroma,imaging_knowledge:p015:condylar_hyperplasiaenlarged_condyle_with_maintain,3710,3716,related_to,482,,False
book_chapter:p015:s04_osteochondroma,imaging_knowledge:p015:tmj_osteomadense_cortical_bone_sometimes,3710,3717,related_to,482,,False
book_chapter:p015:s04_osteochondroma,diagnostic:p015:osteochondromacbct,3710,3718,related_to,482,,False
book_chapter:p015:s04_osteochondroma,diagnostic:p015:osteochondromaclinical,3710,3719,related_to,482,,False
book_chapter:p015:s04_osteogenesis_imperfecta,concept:p015:rheumatoid_arthritis_ra_,3720,3702,studies_concept,541,Chapter TMJ Diagnoses: Rheumatoid Arthritis and Juvenile Idiopathic Arthritis,False
book_chapter:p015:s04_osteogenesis_imperfecta,concept:p015:juvenile_idiopathic_arthritis_jia_,3720,3721,studies_concept,541,Chapter TMJ Diagnoses: Rheumatoid Arthritis and Juvenile Idiopathic Arthritis,False
book_chapter:p015:s04_osteogenesis_imperfecta,concept:p015:pannus,3720,3703,studies_concept,541,Chapter TMJ Diagnoses: Rheumatoid Arthritis and Juvenile Idiopathic Arthritis,False
book_chapter:p015:s04_osteogenesis_imperfecta,concept:p015:anterior_atlantodental_interval_aadi_,3720,3722,studies_concept,541,Chapter TMJ Diagnoses: Rheumatoid Arthritis and Juvenile Idiopathic Arthritis,False
book_chapter:p015:s04_osteogenesis_imperfecta,concept:p015:sharpened_pencil_appearance,3720,3723,studies_concept,541,Chapter TMJ Diagnoses: Rheumatoid Arthritis and Juvenile Idiopathic Arthritis,False
book_chapter:p015:s04_osteogenesis_imperfecta,entity:p015:pannus,3720,3705,related_to,482,,False
